rank,company,posting_records,share_of_records,cumulative_share
1829,Construction Resources,1,0.00010255358424776946,0.9651317813557584
1830,Rackner,1,0.00010255358424776946,0.9652343349400061
1831,BigCommerce,1,0.00010255358424776946,0.9653368885242539
1832,Phoenix Contact,1,0.00010255358424776946,0.9654394421085017
1833,YMCA of Metropolitan Atlanta,1,0.00010255358424776946,0.9655419956927495
1834,Wilbur-Ellis,1,0.00010255358424776946,0.9656445492769973
1835,Attentive,1,0.00010255358424776946,0.965747102861245
1836,PlayStation,1,0.00010255358424776946,0.9658496564454928
1837,Gecko Robotics,1,0.00010255358424776946,0.9659522100297405
1838,Zendesk,1,0.00010255358424776946,0.9660547636139883
1839,Echodyne,1,0.00010255358424776946,0.966157317198236
1840,Concept Plus,1,0.00010255358424776946,0.9662598707824839
1841,Phillips 66,1,0.00010255358424776946,0.9663624243667316
1842,Aquabyte,1,0.00010255358424776946,0.9664649779509794
1843,Layer Health,1,0.00010255358424776946,0.9665675315352271
1844,Aprio,1,0.00010255358424776946,0.9666700851194749
1845,Heidelberg Materials,1,0.00010255358424776946,0.9667726387037227
1846,Tradeweb,1,0.00010255358424776946,0.9668751922879705
1847,Firemon,1,0.00010255358424776946,0.9669777458722182
1848,Radix Trading,1,0.00010255358424776946,0.967080299456466
1849,Orion Innovation,1,0.00010255358424776946,0.9671828530407137
1850,amika,1,0.00010255358424776946,0.9672854066249615
1851,Qualitest,1,0.00010255358424776946,0.9673879602092094
1852,Global Infrastructure,1,0.00010255358424776946,0.9674905137934571
1853,United States Tennis Association,1,0.00010255358424776946,0.9675930673777049
1854,Rite Hite,1,0.00010255358424776946,0.9676956209619526
1855,Behaviour Interactive,1,0.00010255358424776946,0.9677981745462004
1856,Workstream,1,0.00010255358424776946,0.9679007281304481
1857,Leonardo DRS,1,0.00010255358424776946,0.968003281714696
1858,On the Go,1,0.00010255358424776946,0.9681058352989437
1859,JB&B,1,0.00010255358424776946,0.9682083888831915
1860,System Automation,1,0.00010255358424776946,0.9683109424674392
1861,Arrow International,1,0.00010255358424776946,0.968413496051687
1862,HealthStream,1,0.00010255358424776946,0.9685160496359347
1863,Ampere,1,0.00010255358424776946,0.9686186032201826
1864,GoLinks,1,0.00010255358424776946,0.9687211568044303
1865,GAINS,1,0.00010255358424776946,0.9688237103886781
1866,TMX Group,1,0.00010255358424776946,0.9689262639729258
1867,Cleerly,1,0.00010255358424776946,0.9690288175571736
1868,The Joint Commission,1,0.00010255358424776946,0.9691313711414213
1869,Motorola Solutions,1,0.00010255358424776946,0.9692339247256692
1870,Advanced Space,1,0.00010255358424776946,0.969336478309917
1871,Berkley Technology Services,1,0.00010255358424776946,0.9694390318941647
1872,ENFOS,1,0.00010255358424776946,0.9695415854784125
1873,Enterprise Mobility,1,0.00010255358424776946,0.9696441390626602
1874,Hyundai AutoEver America,1,0.00010255358424776946,0.969746692646908
1875,MGIC,1,0.00010255358424776946,0.9698492462311558
1876,Gr0,1,0.00010255358424776946,0.9699517998154036
1877,Output Biosciences,1,0.00010255358424776946,0.9700543533996513
1878,UL Standards & Engagement,1,0.00010255358424776946,0.9701569069838991
1879,Ascendis Pharma,1,0.00010255358424776946,0.9702594605681468
1880,JK Moving Services,1,0.00010255358424776946,0.9703620141523946
1881,PHINIA,1,0.00010255358424776946,0.9704645677366424
1882,Corewell Health,1,0.00010255358424776946,0.9705671213208902
1883,Fairstone Financial,1,0.00010255358424776946,0.9706696749051379
1884,Yai,1,0.00010255358424776946,0.9707722284893857
1885,McAfee,1,0.00010255358424776946,0.9708747820736334
1886,GHD,1,0.00010255358424776946,0.9709773356578812
1887,Appian,1,0.00010255358424776946,0.971079889242129
1888,Ontic,1,0.00010255358424776946,0.9711824428263768
1889,Businessolver,1,0.00010255358424776946,0.9712849964106246
1890,Cintas,1,0.00010255358424776946,0.9713875499948723
1891,Lightmatter,1,0.00010255358424776946,0.9714901035791201
1892,InvoiceCloud,1,0.00010255358424776946,0.9715926571633678
1893,UMB,1,0.00010255358424776946,0.9716952107476157
1894,Latitude.io,1,0.00010255358424776946,0.9717977643318634
1895,TruStage,1,0.00010255358424776946,0.9719003179161112
1896,Tricentis,1,0.00010255358424776946,0.9720028715003589
1897,Joint Commission,1,0.00010255358424776946,0.9721054250846067
1898,Arrcus,1,0.00010255358424776946,0.9722079786688544
1899,ScentAir,1,0.00010255358424776946,0.9723105322531023
1900,Lexeo Therapeutics,1,0.00010255358424776946,0.97241308583735
1901,IMC Trading,1,0.00010255358424776946,0.9725156394215978
1902,Wash U,1,0.00010255358424776946,0.9726181930058455
1903,Arizona State University,1,0.00010255358424776946,0.9727207465900933
1904,Very Good Security,1,0.00010255358424776946,0.972823300174341
1905,Kognitos,1,0.00010255358424776946,0.9729258537585889
1906,Live Oak Bank,1,0.00010255358424776946,0.9730284073428367
1907,Context,1,0.00010255358424776946,0.9731309609270844
1908,IFS,1,0.00010255358424776946,0.9732335145113322
1909,CesiumAstro,1,0.00010255358424776946,0.9733360680955799
1910,Cincinnati Financial,1,0.00010255358424776946,0.9734386216798278
1911,TC Energy,1,0.00010255358424776946,0.9735411752640755
1912,Stryker,1,0.00010255358424776946,0.9736437288483233
1913,Zola,1,0.00010255358424776946,0.973746282432571
1914,ReCor Medical,1,0.00010255358424776946,0.9738488360168188
1915,Northspyre,1,0.00010255358424776946,0.9739513896010665
1916,HPR (Hyannis Port Research),1,0.00010255358424776946,0.9740539431853144
1917,CDW Corporation,1,0.00010255358424776946,0.9741564967695621
1918,ActBlue,1,0.00010255358424776946,0.9742590503538099
1919,EPRI,1,0.00010255358424776946,0.9743616039380576
1920,Stoneridge,1,0.00010255358424776946,0.9744641575223054
1921,St. Luke's University Health Network,1,0.00010255358424776946,0.9745667111065531
1922,Practising Law Institute,1,0.00010255358424776946,0.974669264690801
1923,Haize Labs,1,0.00010255358424776946,0.9747718182750487
1924,Western & Southern Financial Group,1,0.00010255358424776946,0.9748743718592965
1925,Endeavor Air,1,0.00010255358424776946,0.9749769254435443
1926,CSA Group,1,0.00010255358424776946,0.975079479027792
1927,Intercontinental Exchange,1,0.00010255358424776946,0.9751820326120398
1928,Mark43,1,0.00010255358424776946,0.9752845861962876
1929,Togetherwork,1,0.00010255358424776946,0.9753871397805354
1930,LHV Bank,1,0.00010255358424776946,0.9754896933647831
1931,Nimble Gravity,1,0.00010255358424776946,0.9755922469490309
1932,CareSource,1,0.00010255358424776946,0.9756948005332786
1933,Pivot Energy,1,0.00010255358424776946,0.9757973541175264
1934,Newton Research,1,0.00010255358424776946,0.9758999077017741
1935,skillz,1,0.00010255358424776946,0.976002461286022
1936,automotiveMastermind,1,0.00010255358424776946,0.9761050148702697
1937,Rhombus Power,1,0.00010255358424776946,0.9762075684545175
1938,Jumio,1,0.00010255358424776946,0.9763101220387652
1939,ether.fi,1,0.00010255358424776946,0.976412675623013
1940,FirstDay Foundation,1,0.00010255358424776946,0.9765152292072607
1941,Oleria Security,1,0.00010255358424776946,0.9766177827915086
1942,Revantage Corporate Services,1,0.00010255358424776946,0.9767203363757563
1943,Nerdio,1,0.00010255358424776946,0.9768228899600041
1944,Achievers,1,0.00010255358424776946,0.9769254435442519
1945,Cerebras,1,0.00010255358424776946,0.9770279971284996
1946,TIFIN,1,0.00010255358424776946,0.9771305507127475
1947,"DuCharme, McMillen & Associates",1,0.00010255358424776946,0.9772331042969952
1948,Corpay,1,0.00010255358424776946,0.977335657881243
1949,DriveTime,1,0.00010255358424776946,0.9774382114654907
1950,Superbet,1,0.00010255358424776946,0.9775407650497385
1951,Onapsis,1,0.00010255358424776946,0.9776433186339862
1952,Horace Mann,1,0.00010255358424776946,0.9777458722182341
1953,SF Giants,1,0.00010255358424776946,0.9778484258024818
1954,Tutor Perini Corporation,1,0.00010255358424776946,0.9779509793867296
1955,AAA Mountainwest Group,1,0.00010255358424776946,0.9780535329709773
1956,Ascend Performance Materials,1,0.00010255358424776946,0.9781560865552251
1957,Remedy Scientific,1,0.00010255358424776946,0.9782586401394728
1958,NCR Voyix,1,0.00010255358424776946,0.9783611937237207
1959,Tokamak Energy,1,0.00010255358424776946,0.9784637473079684
1960,MSIG USA,1,0.00010255358424776946,0.9785663008922162
1961,Ohio State University,1,0.00010255358424776946,0.9786688544764639
1962,Robust.ai,1,0.00010255358424776946,0.9787714080607117
1963,Underwriters Laboratories,1,0.00010255358424776946,0.9788739616449595
1964,Constant Contact,1,0.00010255358424776946,0.9789765152292073
1965,Farfetch,1,0.00010255358424776946,0.9790790688134551
1966,CelLink Technologies,1,0.00010255358424776946,0.9791816223977028
1967,Rainmaker,1,0.00010255358424776946,0.9792841759819506
1968,Vital Lyfe,1,0.00010255358424776946,0.9793867295661983
1969,TMEIC,1,0.00010255358424776946,0.9794892831504461
1970,Cobalt,1,0.00010255358424776946,0.9795918367346939
1971,Sharp,1,0.00010255358424776946,0.9796943903189417
1972,Inizio,1,0.00010255358424776946,0.9797969439031894
1973,Vestwell,1,0.00010255358424776946,0.9798994974874372
1974,MUBI,1,0.00010255358424776946,0.9800020510716849
1975,Labelbox,1,0.00010255358424776946,0.9801046046559327
1976,Epiq Systems,1,0.00010255358424776946,0.9802071582401805
1977,Faherty Brand,1,0.00010255358424776946,0.9803097118244283
1978,Squarepoint Capital,1,0.00010255358424776946,0.980412265408676
1979,Curtiss-Wright,1,0.00010255358424776946,0.9805148189929238
1980,OBE,1,0.00010255358424776946,0.9806173725771715
1981,Altar'd State,1,0.00010255358424776946,0.9807199261614193
1982,Relay Financial,1,0.00010255358424776946,0.9808224797456672
1983,Envista,1,0.00010255358424776946,0.9809250333299149
1984,Snap Finance,1,0.00010255358424776946,0.9810275869141627
1985,Amplify,1,0.00010255358424776946,0.9811301404984104
1986,Mechanize,1,0.00010255358424776946,0.9812326940826582
1987,Kikoff,1,0.00010255358424776946,0.9813352476669059
1988,Compa,1,0.00010255358424776946,0.9814378012511538
1989,Xebia,1,0.00010255358424776946,0.9815403548354015
1990,Midmark,1,0.00010255358424776946,0.9816429084196493
1991,Blackbird Labs,1,0.00010255358424776946,0.981745462003897
1992,Accel Learning,1,0.00010255358424776946,0.9818480155881448
1993,PSA Airlines,1,0.00010255358424776946,0.9819505691723925
1994,Ace Hardware,1,0.00010255358424776946,0.9820531227566404
1995,WhiteWater Midstream,1,0.00010255358424776946,0.9821556763408881
1996,Papa John's,1,0.00010255358424776946,0.9822582299251359
1997,C3.ai,1,0.00010255358424776946,0.9823607835093836
1998,Wayne County,1,0.00010255358424776946,0.9824633370936314
1999,Zus Health,1,0.00010255358424776946,0.9825658906778791
2000,Lumeris,1,0.00010255358424776946,0.982668444262127
2001,Endpoint Clinical,1,0.00010255358424776946,0.9827709978463748
2002,Cole Engineering Services,1,0.00010255358424776946,0.9828735514306225
2003,Patterson Companies,1,0.00010255358424776946,0.9829761050148703
2004,Matterworks,1,0.00010255358424776946,0.983078658599118
2005,Veryable,1,0.00010255358424776946,0.9831812121833658
2006,NielsenIQ,1,0.00010255358424776946,0.9832837657676136
2007,Avis Budget Group,1,0.00010255358424776946,0.9833863193518614
2008,Greenworks,1,0.00010255358424776946,0.9834888729361091
2009,Luminate,1,0.00010255358424776946,0.9835914265203569
2010,Acceldata,1,0.00010255358424776946,0.9836939801046046
2011,True Manufacturing,1,0.00010255358424776946,0.9837965336888524
2012,Eluvio,1,0.00010255358424776946,0.9838990872731002
2013,Perpay,1,0.00010255358424776946,0.984001640857348
2014,Suffolk County,1,0.00010255358424776946,0.9841041944415957
2015,RIB Software,1,0.00010255358424776946,0.9842067480258435
2016,OraSure Technologies,1,0.00010255358424776946,0.9843093016100912
2017,Premier Automation,1,0.00010255358424776946,0.984411855194339
2018,EnergyCap,1,0.00010255358424776946,0.9845144087785868
2019,Super,1,0.00010255358424776946,0.9846169623628346
2020,tldraw,1,0.00010255358424776946,0.9847195159470824
2021,Insmed,1,0.00010255358424776946,0.9848220695313301
2022,Stevens Institute of Technology,1,0.00010255358424776946,0.9849246231155779
2023,Hitachi Energy,1,0.00010255358424776946,0.9850271766998256
2024,Kelso Industries,1,0.00010255358424776946,0.9851297302840735
2025,SOMFY Group,1,0.00010255358424776946,0.9852322838683212
2026,Clarivate,1,0.00010255358424776946,0.985334837452569
2027,Facility Solutions Group,1,0.00010255358424776946,0.9854373910368167
2028,Phil,1,0.00010255358424776946,0.9855399446210645
2029,Nikkiso,1,0.00010255358424776946,0.9856424982053122
2030,APM Terminals,1,0.00010255358424776946,0.9857450517895601
2031,GenScript,1,0.00010255358424776946,0.9858476053738078
2032,Interstates,1,0.00010255358424776946,0.9859501589580556
2033,Ankura Consulting Group,1,0.00010255358424776946,0.9860527125423033
2034,Hadrian,1,0.00010255358424776946,0.9861552661265511
2035,Raymond James Financial,1,0.00010255358424776946,0.9862578197107988
2036,Center for Internet Security (CIS),1,0.00010255358424776946,0.9863603732950467
2037,Ferrovial,1,0.00010255358424776946,0.9864629268792944
2038,Cable One,1,0.00010255358424776946,0.9865654804635422
2039,Nash,1,0.00010255358424776946,0.98666803404779
2040,Nuclear Promise X,1,0.00010255358424776946,0.9867705876320377
2041,Wealth.com,1,0.00010255358424776946,0.9868731412162856
2042,State of Montana,1,0.00010255358424776946,0.9869756948005333
2043,Fairlife,1,0.00010255358424776946,0.9870782483847811
2044,Cortland,1,0.00010255358424776946,0.9871808019690288
2045,Keystone AI,1,0.00010255358424776946,0.9872833555532766
2046,Crown Innovations,1,0.00010255358424776946,0.9873859091375243
2047,BrightAI,1,0.00010255358424776946,0.9874884627217722
2048,Per Scholas,1,0.00010255358424776946,0.9875910163060199
2049,Great Question,1,0.00010255358424776946,0.9876935698902677
2050,Federal Home Loan Bank of Indianapolis,1,0.00010255358424776946,0.9877961234745154
2051,LegalZoom,1,0.00010255358424776946,0.9878986770587632
2052,QinetiQ,1,0.00010255358424776946,0.9880012306430109
2053,IDeaS,1,0.00010255358424776946,0.9881037842272588
2054,EV Realty,1,0.00010255358424776946,0.9882063378115065
2055,C&S Wholesale Grocers,1,0.00010255358424776946,0.9883088913957543
2056,GE Aerospace,1,0.00010255358424776946,0.988411444980002
2057,Ontario Health,1,0.00010255358424776946,0.9885139985642498
2058,SC Johnson,1,0.00010255358424776946,0.9886165521484976
2059,PSECU,1,0.00010255358424776946,0.9887191057327454
2060,Vera Bradley,1,0.00010255358424776946,0.9888216593169932
2061,Technergetics,1,0.00010255358424776946,0.9889242129012409
2062,AltaML,1,0.00010255358424776946,0.9890267664854887
2063,Hottinger Brüel & Kjaer (HBK),1,0.00010255358424776946,0.9891293200697364
2064,Quest Global,1,0.00010255358424776946,0.9892318736539842
2065,Freshworks,1,0.00010255358424776946,0.989334427238232
2066,Sentara Health,1,0.00010255358424776946,0.9894369808224798
2067,Syntax,1,0.00010255358424776946,0.9895395344067275
2068,FHLBank Topeka,1,0.00010255358424776946,0.9896420879909753
2069,Black Box,1,0.00010255358424776946,0.989744641575223
2070,Anterior,1,0.00010255358424776946,0.9898471951594708
2071,Zone 5 Technologies,1,0.00010255358424776946,0.9899497487437185
2072,GAF,1,0.00010255358424776946,0.9900523023279664
2073,LSEG,1,0.00010255358424776946,0.9901548559122141
2074,SEKO Logistics,1,0.00010255358424776946,0.9902574094964619
2075,Alteryx,1,0.00010255358424776946,0.9903599630807096
2076,Voltus,1,0.00010255358424776946,0.9904625166649574
2077,Fidelity National Financial,1,0.00010255358424776946,0.9905650702492053
2078,60decibelsinc,1,0.00010255358424776946,0.990667623833453
2079,Shaw Industries Group,1,0.00010255358424776946,0.9907701774177008
2080,Boys Town,1,0.00010255358424776946,0.9908727310019485
2081,Skyscanner,1,0.00010255358424776946,0.9909752845861963
2082,Cystic Fibrosis Foundation,1,0.00010255358424776946,0.991077838170444
2083,Princeton University,1,0.00010255358424776946,0.9911803917546919
2084,GenBio AI,1,0.00010255358424776946,0.9912829453389396
2085,Prosper Funding,1,0.00010255358424776946,0.9913854989231874
2086,Ken Garff Auto Group,1,0.00010255358424776946,0.9914880525074351
2087,Fluxergy,1,0.00010255358424776946,0.9915906060916829
2088,Hyperproof,1,0.00010255358424776946,0.9916931596759306
2089,Fred Hutchinson Cancer Center,1,0.00010255358424776946,0.9917957132601785
2090,Intelerad,1,0.00010255358424776946,0.9918982668444262
2091,City of Largo,1,0.00010255358424776946,0.992000820428674
2092,Instead,1,0.00010255358424776946,0.9921033740129217
2093,Belmond,1,0.00010255358424776946,0.9922059275971695
2094,Stash,1,0.00010255358424776946,0.9923084811814173
2095,Interact Software,1,0.00010255358424776946,0.9924110347656651
2096,Smithfield Foods,1,0.00010255358424776946,0.9925135883499129
2097,Gensyn,1,0.00010255358424776946,0.9926161419341606
2098,Samsonite,1,0.00010255358424776946,0.9927186955184084
2099,Revance,1,0.00010255358424776946,0.9928212491026561
2100,Nextiva,1,0.00010255358424776946,0.992923802686904
2101,Clarity Innovations,1,0.00010255358424776946,0.9930263562711517
2102,Cohere Health,1,0.00010255358424776946,0.9931289098553995
2103,CHEP,1,0.00010255358424776946,0.9932314634396472
2104,Ivy Tech Community College,1,0.00010255358424776946,0.993334017023895
2105,FourKites,1,0.00010255358424776946,0.9934365706081427
2106,GeoComply,1,0.00010255358424776946,0.9935391241923905
2107,Wayve,1,0.00010255358424776946,0.9936416777766383
2108,EVERSANA,1,0.00010255358424776946,0.9937442313608861
2109,Picarro,1,0.00010255358424776946,0.9938467849451338
2110,TribalScale,1,0.00010255358424776946,0.9939493385293816
2111,Pennant Group,1,0.00010255358424776946,0.9940518921136293
2112,DPR Family of Companies,1,0.00010255358424776946,0.9941544456978771
2113,Evolver,1,0.00010255358424776946,0.994256999282125
2114,Analysys Mason,1,0.00010255358424776946,0.9943595528663727
2115,E2 Consulting Engineers,1,0.00010255358424776946,0.9944621064506205
2116,Egis Group,1,0.00010255358424776946,0.9945646600348682
2117,Axis Communications AB,1,0.00010255358424776946,0.994667213619116
2118,AMAROK Security,1,0.00010255358424776946,0.9947697672033637
2119,OfferUp,1,0.00010255358424776946,0.9948723207876116
2120,Illinois Tool Works,1,0.00010255358424776946,0.9949748743718593
2121,KPH Healthcare Services,1,0.00010255358424776946,0.9950774279561071
2122,Fife Council,1,0.00010255358424776946,0.9951799815403548
2123,Rho,1,0.00010255358424776946,0.9952825351246026
2124,Astronomer,1,0.00010255358424776946,0.9953850887088503
2125,UL Solutions,1,0.00010255358424776946,0.9954876422930982
2126,Periodic Labs,1,0.00010255358424776946,0.9955901958773459
2127,Arkansas Children's,1,0.00010255358424776946,0.9956927494615937
2128,Trellix,1,0.00010255358424776946,0.9957953030458414
2129,Flagright,1,0.00010255358424776946,0.9958978566300892
2130,Trexon,1,0.00010255358424776946,0.9960004102143369
2131,Navaide,1,0.00010255358424776946,0.9961029637985848
2132,Consensus Cloud Solutions,1,0.00010255358424776946,0.9962055173828326
2133,Sandvik,1,0.00010255358424776946,0.9963080709670803
2134,Veracyte,1,0.00010255358424776946,0.9964106245513281
2135,Beyondsoft,1,0.00010255358424776946,0.9965131781355758
2136,Ralliant,1,0.00010255358424776946,0.9966157317198236
2137,Bugcrowd,1,0.00010255358424776946,0.9967182853040714
2138,Gen Digital,1,0.00010255358424776946,0.9968208388883192
2139,Munters,1,0.00010255358424776946,0.9969233924725669
2140,Mars,1,0.00010255358424776946,0.9970259460568147
2141,Simple Technology Solutions,1,0.00010255358424776946,0.9971284996410624
2142,Core & Main,1,0.00010255358424776946,0.9972310532253102
2143,Niural,1,0.00010255358424776946,0.997333606809558
2144,MyEmployment,1,0.00010255358424776946,0.9974361603938058
2145,GXO Logistics,1,0.00010255358424776946,0.9975387139780535
2146,Mindsmith,1,0.00010255358424776946,0.9976412675623013
2147,VetsEZ,1,0.00010255358424776946,0.997743821146549
2148,HARMAN,1,0.00010255358424776946,0.9978463747307968
2149,Later,1,0.00010255358424776946,0.9979489283150446
2150,Hiverge,1,0.00010255358424776946,0.9980514818992924
2151,Lunon,1,0.00010255358424776946,0.9981540354835402
2152,BCBST,1,0.00010255358424776946,0.9982565890677879
2153,Xaira Therapeutics,1,0.00010255358424776946,0.9983591426520357
2154,Altasciences,1,0.00010255358424776946,0.9984616962362834
2155,Clera,1,0.00010255358424776946,0.9985642498205313
2156,RFCUNY,1,0.00010255358424776946,0.998666803404779
2157,Point C,1,0.00010255358424776946,0.9987693569890268
2158,Binance,1,0.00010255358424776946,0.9988719105732745
2159,Outmarket AI,1,0.00010255358424776946,0.9989744641575223
2160,F. Schumacher & Co.,1,0.00010255358424776946,0.99907701774177
2161,Maxima,1,0.00010255358424776946,0.9991795713260179
2162,The University of Edinburgh,1,0.00010255358424776946,0.9992821249102656
2163,Diversified Automation,1,0.00010255358424776946,0.9993846784945134
2164,kos.ai,1,0.00010255358424776946,0.9994872320787611
2165,The Tatitlek Corporation,1,0.00010255358424776946,0.9995897856630089
2166,Espa AI,1,0.00010255358424776946,0.9996923392472566
2167,AfterQuery,1,0.00010255358424776946,0.9997948928315045
2168,QuantCo,1,0.00010255358424776946,0.9998974464157522
2169,Richemont,1,0.00010255358424776946,1.0
